Dates,CO1 Comdty,QS1 Comdty,HO1 Comdty,NG1 Comdty,CL1 Comdty,HG1 Comdty,GC1 Comdty,PA1 Comdty,PL1 Comdty,SI1 Comdty,LX1 Comdty,LN1 Comdty,QC1 Comdty,KC1 Comdty,C 1 Comdty,CT1 Comdty,W 1 Comdty,BO1 Comdty,O 1 Comdty,SB1 Comdty,S 1 Comdty,LB1 Comdty,CF1 Index,Z 1 Index,IB1 Index,PT1 Index,ES1 Index,GX1 Index,SM1 Comdty,NQ1 Index,NK1 Index,DM1 Index,OI1 Index,TP1 Index,QC1 Index,FA1 Index,NZ1 Index,KM1 Index,XP1 Index
03/08/2012,123.99,871.94,240.03,44.386,167.34,458.44,2166.67,751.37,1969.56,45.115,2266.57,23201.13,1305,480.35,847.125,87.95,1892.875,53.37,143.5,45.86,770,276,2402,4284.7,5300.3,587.57,1332.59,7324.4,143.52,2833.7,7836,11966.14,484.8,660.2,760.88,985.64,9244.02,270.1,3290.9
03/09/2012,124.37,872.57,239.78,45.378,168.61,466.54,2182.97,762.65,2002.98,45.623,2289.86,23826.31,1319,472.24,859.8125,87.21,1917.5,54.25,143.375,45.29,769.5625,276,2409.3,4311.3,5281.6,589.9,1338.71,7384.31,141.76,2845.27,7958,11983.84,487.2,668.2,758.2,995.97,9425.69,270.3,3331.8
03/12/2012,123.79,865.41,238.32,44.405,167,464,2167.81,756.53,2015.55,44.558,2313.14,23773.18,1312,468.81,879.125,86.42,1942.125,53.94,151.125,45.49,767.6875,269.8,2410.3,4308.3,5214,583.73,1338.71,7393.94,141.53,2848.77,7925,12015.52,483.63,665.4,760.31,992.42,9473.95,268.93,3316.9
03/13/2012,124.69,872.36,240.36,45.06,167.62,471.86,2160.68,761.47,2023.02,44.782,2333.94,24005.47,1303,472.11,882.4375,86.46,1935.375,54.85,153.375,46.14,775.875,271.5,2451.8,4358.2,5343.4,589.98,1362.22,7505.19,143.09,2899.35,7958,12213.03,489.28,667.4,769.92,1009.24,9610.5,272.98,3358.6
03/14/2012,123.61,872.57,239.58,45.21,165.6,465.27,2095.1,749.23,1991.72,42.915,2294.29,24159.91,1276,465.64,878.125,85.58,1919.75,54.78,155.25,46.68,776.75,271.2,2462.9,4358.2,5353.7,580.65,1360.26,7597.72,143.52,2908.77,8095,12232.59,494.61,679.7,777.35,1001.75,9676.99,275.65,3391.7
03/15/2012,121.69,859.98,236.57,45.285,165.14,471.26,2116.11,762.6,2001.8,43.642,2313.14,23916.51,1225,469.95,891.8125,85.77,1982.375,55.46,164.0625,48.35,787.5625,269.3,2473.6,4349.3,5373,586.07,1367.36,7660.3,145.16,2918.45,8136,12271.72,494.18,682.1,780.72,1010.46,9528.92,275.55,3377.5
03/16/2012,124.74,868.79,241.11,45.584,168.15,468.9,2111.4,753.79,1991.72,43.479,2297.62,23324.68,1238,462.47,897.125,85.91,2004,55.48,166.6875,48.25,790.4375,272.2,2483.7,4370.3,5412.9,590.07,1369.81,7668.86,146.34,2915.5,8136,12263.34,496.7,684.9,782.09,1010.06,9395.85,274.29,3375.1
03/19/2012,124.7,874.67,240,46.145,169.68,472.65,2126.17,760.13,2002.63,43.947,2296.79,23505.07,1252,465.39,884.4375,87.48,1945.0625,55.38,166.6875,48.81,786.125,272.2,2476.4,4363.3,5485.9,588.57,1375.2,7666.18,144.97,2935.67,8152,12267.06,498.92,686.5,781.73,1013.1,9282.16,275.86,3397.2
03/20/2012,123.18,866.69,238.1,45.509,165.79,463.15,2100.32,748.8,1966.36,42.452,2248.83,23503.84,1287,465.64,863.125,86.32,1916,54.31,165.0625,48.83,773.75,264.4,2442.2,4309.4,5467.2,587.57,1371.28,7560.28,142.9,2944.02,8152,12212.1,490.26,686.5,770.23,1006.51,9316.19,274.69,3374.4
03/21/2012,123.14,862.28,236.71,45.921,167.67,464.97,2104.53,739.77,1950,42.976,2232.47,23198.65,1283,468.43,855.8125,86.73,1897.375,54.36,162.3125,48.11,779.5,259.7,2441.1,4324.2,5412.5,587.57,1368.83,7582.74,144.54,2943.75,8103,12172.97,489.07,677.7,757.13,1004.99,9491.05,273.08,3358.6
03/22/2012,122.05,851.37,233.91,44.386,164.7,455.3,2094.59,699.38,1916.22,41.8,2194.21,22766.21,1253,448.78,859.125,87.97,1927.1875,53.94,163.6875,49.14,776.3125,255,2402.1,4278.8,5330.4,585.48,1360.51,7484.33,144.65,2939.44,8119,12112.41,484.22,679.3,749.71,995.26,9225.88,273.33,3383
03/23/2012,123.85,864.17,236.25,44.405,167.05,460.49,2120.06,708.89,1934.24,43.036,2215.56,22427.67,1264,453.34,861.8125,88.02,1951.0625,54.86,166.0625,48.71,785.6875,258.6,2406.3,4296.9,5278.2,590.23,1365.41,7506.26,145.79,2936.75,8030,12141.29,489.74,673.3,755.83,1003.87,9295.33,272.47,3375.1
03/26/2012,124.44,865.64,237.85,43.395,167.36,470.05,2149.73,718.4,1956.99,43.674,2232.19,22385.66,1282,453.47,850.125,89.28,1966.6875,55.41,165.9375,47.34,793.5625,261.5,2421.1,4321.6,5237.1,596.07,1385.98,7587.56,147.7,2988.68,8055,12297.81,496.69,673.3,771.88,1017.66,9136.52,272.57,3364.9
03/27/2012,124.23,861.65,237.08,42.927,167.82,469.14,2149.1,712.22,1970.15,43.495,2248.27,21927.28,1293,475.15,840.8125,90.93,1907.8125,55.08,169.5625,46.68,788,259.3,2400,4303.9,5185.6,592.82,1377.65,7586.49,146.96,2987.33,8233,12227,490.27,688.9,765.39,1011.68,9242.02,275.8,3409
03/28/2012,122.92,859.77,236.07,42.696,164.88,458.56,2114.46,695.41,1944.67,42.448,2210.02,21672.75,1281,461.58,826.8125,92.34,1881,54.58,170.6875,46.54,786.6875,261.6,2371.5,4259.9,5081.9,589.9,1371.53,7507.86,147.63,2978.99,8233,12160.86,487.26,688.1,759.09,1005.7,9151.36,274.59,3430.3
03/29/2012,121.1,853.89,232.23,40.366,160.76,459.04,2107.33,692.4,1930.09,42.663,2217.5,21148.88,1243,447.51,805.125,91.86,1826.5625,53.57,167.3125,47.08,779.8125,261,2337,4204.5,5036.2,587.65,1369.57,7373.61,146.57,2968.5,8176,12184.15,480.02,684.9,742.14,1006.61,9130.82,271.56,3418.5
03/30/2012,121.55,850.95,232.25,40.171,161.12,462.49,2128.98,702.66,1948.81,43.319,2212.51,21981.64,1241,462.12,858.5,91.84,1970.4375,55.08,170.1875,47.36,807.125,260.9,2369.4,4231.5,5097.5,587.23,1374.47,7446.35,151.92,2960.43,8160,12243.77,487.3,682.9,755.65,1005.5,9303.9,270.5,3422.4
04/02/2012,124.23,859.56,237.86,40.722,164.57,474.1,2138.91,707.71,1961.62,44.136,2220.27,22474.62,1227,471.74,873.125,91.45,1959.25,56.14,166.9375,47.28,817.4375,260.3,2394.3,4305,5128.8,593.9,1383.53,7559.21,152.9,2988.68,8176,12287.56,492.52,682.1,763.03,1009.85,9331.38,273.18,3412.9
04/03/2012,123.84,867.53,236.32,41.22,162.69,473.86,2129.1,708.57,1968.25,44.36,2239.4,22752.62,1202,469.74,877.4375,90.98,1962.25,55.88,167.5625,46.64,815,258.8,2352.8,4275.8,4983.4,585.23,1379.85,7485.4,151.06,2990.83,8128,12234.46,487.51,678.1,761.4,1012.89,9390.32,276.76,3420
04/04/2012,121.33,851.16,231.48,40.313,158.77,458.32,2055.37,679.72,1894.88,41.398,2190.06,22013.76,1185,467.99,875.4375,87.72,1906.3125,56,167.0625,46.8,816.625,259.1,2289.9,4166.9,4880.4,578.15,1364.67,7259.69,151.73,2945.09,7942,12116.14,481.29,666.2,735.26,998.2,9320.46,273.63,3425.5
04/05/2012,122.3,846.75,232.19,39.139,161.57,458.92,2075.75,692.67,1905.55,42.315,2212.74,22692.36,1199,463.37,877.4375,86.95,1896.0625,56.62,168.0625,47.12,824.9375,266.9,2292.7,4192.7,4878.4,571.07,1361.73,7263.43,153.18,2963.66,7917,12090.98,481.29,663.8,733.81,992.83,9320.46,274.79,3414.5
04/06/2012,122.3,846.75,232.19,39.139,161.57,458.92,2075.75,692.67,1905.55,42.315,2212.74,22692.36,1199,463.37,877.4375,86.95,1896.0625,56.62,168.0625,47.12,824.9375,266.9,2292.7,4192.7,4878.4,571.07,1361.73,7263.43,153.18,2963.66,7828,12090.98,481.29,656.6,733.81,992.83,9320.46,274.44,3398.8
04/09/2012,121.6,835.63,230.59,39.53,160.25,449.79,2093.32,691.59,1918.11,42.044,2212.74,22692.36,1199,451,865.125,87.85,1904.125,56.69,168.6875,46.94,823.1875,263.8,2292.7,4192.7,4878.4,568.82,1346.8,7263.43,151.96,2936.48,7723,11971.73,481.29,648.6,733.81,980.67,9166.18,270.05,3398.8
04/10/2012,118.98,834.58,226.76,38.268,158.04,441.33,2114.71,684.13,1889.07,42.251,2197.25,22399.95,1168,450.75,846.125,86.83,1854.25,56.95,166.0625,46.04,820.3125,262.1,2221.3,4107.4,4727.7,564.65,1329.16,7101.9,152.35,2902.58,7715,11813.35,466.27,647.8,714.86,961.32,9192.01,270.2,3392.5
04/11/2012,119.35,836.26,228.03,37.432,160.56,440.06,2114.2,683.86,1877.93,42.041,2203.89,22307.41,1169,456.25,847.8125,86.86,1858.625,56.43,164.1875,46.16,818.0625,264.2,2234.6,4119.6,4824.3,568.82,1336.02,7138.27,151.18,2910.38,7634,11872.98,469.38,640.7,724.22,968.92,9158.47,270.2,3351.5
04/12/2012,120.99,841.72,231.71,37.201,161.99,449.85,2140.05,701.58,1903.65,43.38,2253.69,23051.4,1192,460.25,849.8125,88.34,1890.9375,57.21,166.5625,46.76,828.9375,266.9,2257.5,4183.9,4789,578.98,1357.57,7225.99,154.23,2947.51,7715,12064.9,476.85,645.4,741.88,990.6,9232.22,267.27,3383
04/13/2012,120.68,845.5,232.21,37.059,160.77,438.55,2114.08,695.25,1882.2,41.868,2192.27,22568.98,1226,450.13,838.8125,88.27,1849.125,56.5,163.4375,45.35,826.5,266.7,2202.3,4133.3,4642.3,568.15,1337,7047.35,154.7,2898.81,7796,11913.97,472.02,648.6,726.19,974.69,9108.98,270.9,3411.4
04/16/2012,118.16,833.53,228.06,37.485,160.85,438.67,2100.71,699.01,1867.86,41.848,2206.66,21572.06,1234,439.26,828.6875,85.83,1822.6875,55.68,161.5,44.35,817.0625,266.4,2211.1,4161.3,4627.3,568.9,1336.02,7116.88,153.18,2866.8,7658,11971.73,471.8,639.9,733.03,975.7,9157.6,268.28,3389.3
04/17/2012,118.42,833.74,228.7,36.418,162.83,440.97,2102.49,711.09,1878.41,42.25,2200.02,21965.03,1250,436.39,820.5625,86.82,1819.75,55.79,159.75,44.87,821.1875,260.4,2271.6,4228.2,4746,574.4,1355.12,7276.27,154.51,2919.53,7642,12133.84,482.69,639.5,744.37,989.59,9276.6,267.62,3379.9
04/18/2012,117.6,825.34,228.05,36.312,160.46,439.03,2087.85,706.04,1871.89,42,2199.46,21747.88,1244,437.14,802.6875,88.56,1806.5625,55.23,159.375,43.76,810.875,266,2236.8,4211.6,4548.4,573.23,1349.98,7212.08,153.18,2899.89,7812,12071.42,481.08,653,733.03,986.14,9285.87,270.25,3435
04/19/2012,117.59,833.74,228.53,35.476,159.84,438.61,2090.14,712.54,1870.46,42.391,2208.04,21686.8,1232,438.76,827,89.25,1848.375,55.22,160.875,43.28,815.1875,268.7,2189.6,4210.1,4426.9,576.48,1344.35,7150.57,153.77,2888.05,7764,12020.18,479.81,650.6,737.35,983.51,9341.69,269.34,3443.7
04/20/2012,118.28,838.57,229.43,35.832,161.65,447.11,2091.92,727.15,1877.81,42.222,2237.92,21937.27,1254,447.01,814.8125,89.53,1827.8125,55.91,160.125,42.84,831.5625,271.7,2202,4226.7,4530.8,575.57,1347.04,7223.32,159.41,2878.1,7731,12100.3,480.89,646.6,747.01,986.85,9253.46,265.75,3440.5
04/23/2012,118.18,828.07,229.59,37.272,160.5,438.37,2078.93,720.7,1844.74,40.73,2193.65,21617.71,1227,447.01,827.6875,90.98,1855.6875,55.12,161.375,42.82,826.6875,270,2137.7,4149.9,4398.8,567.57,1334.8,6982.63,156.88,2852.27,7723,11991.3,466.89,645.4,710.65,975.7,9070.84,265.55,3432.6
04/24/2012,117.7,833.32,228.98,36.685,161.13,444.04,2093.19,715.23,1835.02,41.017,2207.49,21442.51,1266,458.37,821.5625,89.97,1855.6875,55.32,169.125,42.96,840.4375,277.4,2187.1,4186.8,4499.4,568.23,1341.9,7065,161.66,2833.16,7667,12073.28,474.85,642.7,725.75,979.76,9119.64,263.98,3427.9
04/25/2012,118.55,833.53,231.34,38.588,161.97,447.23,2091.28,703.73,1834.07,40.498,2213.85,21680.63,1253,441.51,812.125,89.32,1838.125,55.66,168.75,43.34,846.75,277.9,2235.3,4203.1,4572.6,574.73,1358.79,7189.08,162.24,2910.65,7723,12148.75,479.65,644.6,736.19,996.27,9073.87,264.19,3456.3
04/26/2012,119.28,849.91,233.64,37.805,162.65,455.2,2114.46,722.58,1861.22,41.631,2252.58,22417.22,1268,439.26,820.875,90.61,1864.5,55.38,168.125,42.25,849.1875,275.9,2233.2,4216.4,4518.3,573.65,1368.1,7214.76,164.03,2927.6,7731,12260.54,481.9,645.8,733.48,1005.8,9039.46,264.84,3450.8
04/27/2012,119.15,843.4,232.55,38.872,163.24,461.41,2119.93,732.09,1867.74,41.811,2255.35,22293.84,1287,440.89,845.25,89.75,1907.0625,55.16,168.75,42.17,856.8125,282.7,2260.2,4234.8,4589.5,578.48,1369.81,7277.34,166.6,2945.36,7683,12264.27,478.24,639.5,748.6,1010.66,9032.7,266.56,3441.3
04/30/2012,118.92,842.56,232.6,40.479,163.15,461.95,2119.04,733,1863.23,41.285,2280.25,22038.44,1255,448.51,857.0625,87.95,1920.25,54.69,170.625,41.99,863.6875,284.9,2222.9,4220.8,4479.2,581.98,1364.92,7247.38,169.36,2926.53,7683,12255.89,479.85,639.5,753.99,1002.76,9131.6,267.82,3463.4
05/01/2012,119.07,848.65,232.08,41.73,165.07,463.64,2116.76,731.61,1863.71,41.17,2271.4,21802.78,1291,460,849.9375,88.22,1886.5,54.55,170.5,41.65,862.5,287.5,2222.9,4267.7,4479.2,582.57,1371.77,7247.38,168.86,2925.72,7553,12314.58,479.85,628.7,753.99,1004.18,9131.6,267.82,3480.7
05/02/2012,117.66,836.26,229.51,39.802,163.65,456.82,2106.07,719.13,1854.34,40.791,2232.66,21280.88,1309,456.5,826.3125,88.05,1802.875,54.35,166.5625,40.85,851.9375,286.9,2235.3,4222.3,4386.4,578.15,1368.83,7177.85,167.11,2935.41,7570,12301.54,477.62,630.7,747.32,1007.42,9097.64,270.1,3488.6
05/03/2012,115.6,826.81,225.54,41.087,159.52,450.67,2081.53,710.5,1817.24,39.946,2193.38,21278.41,1290,439.14,830.375,87.76,1805.8125,53.8,170.125,41.05,845.3125,291,2232.9,4234.1,4404,567.07,1357.57,7166.62,165.82,2897.2,7570,12244.71,481.02,630.7,755.06,990.9,9018.4,269.69,3486.2
05/04/2012,112.62,799.72,219.91,40.09,153.26,448.86,2094.76,700.7,1820.68,40.508,2205.55,21637.45,1283,436.14,838.125,86.56,1788.25,53.3,167.875,41.37,848.0625,292.2,2198.8,4150.6,4418.4,558.48,1334.55,7022.74,168.23,2825.63,7570,12071.42,469.7,630.7,740.48,973.27,8841.17,267.72,3458.6
05/07/2012,112.58,795.1,217.87,40.952,152.38,455.2,2087.13,695.93,1813.69,40.095,2205.55,21637.45,1283,437.64,837.8125,85.26,1795.5625,53.23,166.6875,41.85,840.875,289,2237.5,4150.6,4543.2,560.23,1337.74,7032.37,165.86,2837.47,7367,12073.28,470.42,614.4,740.47,980.67,8884.9,262.22,3379.1
05/08/2012,112.16,789.01,218.44,41.848,150.92,443.62,2043.13,669.2,1787.85,39.212,2182.03,21366.01,1294,437.02,841.875,84.78,1804.375,52.92,166.8125,40.5,825.0625,289.6,2177.8,4077.9,4504,552.48,1330.63,6894.38,162.28,2822.67,7424,11987.57,456.81,617.6,733.64,977.73,8681.92,264.59,3386.2
05/09/2012,112.56,798.46,219.06,43.116,150.58,441.44,2030.04,659.24,1777.06,38.922,2144.13,21169.83,1297,437.27,820.5625,84.42,1760.375,52.47,165.9375,40.52,820.5,293.8,2175.4,4070.1,4362.9,550.57,1323.29,6922.72,161.78,2818.9,7311,11920.49,457.56,609.2,733.81,973.17,8641.65,262.12,3371.2
05/10/2012,112.12,798.25,218.06,43.438,150.98,445.18,2031.69,661.17,1770.66,38.838,2172.58,21139.03,1297,446.26,793.875,80.49,1764,53.15,165.9375,40.66,834.8125,296.5,2192.8,4081.6,4535.3,553.4,1329.65,6974.07,165.12,2818.37,7302,11956.82,465.16,610.4,739.21,977.12,8610.81,260.8,3387.7
05/11/2012,111.54,798.67,216.6,43.776,149.56,440.06,2017.07,648.31,1744.11,38.455,2149.1,21171.07,1294,442.51,785.125,77.69,1751.5625,51.9,163.9375,40.25,806.5625,302.5,2199.1,4104.5,4500.1,549.32,1322.31,7044.14,158.86,2809.76,7230,11913.97,464.94,602.4,743.89,976.01,8545.91,256.1,3375.1
05/14/2012,110.77,785.18,214.28,42.356,147.45,428.72,1987.69,639.15,1709.97,37.74,2117.89,20771.82,1265,444.51,787.8125,77.54,1755.25,50.96,162.25,40.3,795.6875,302.4,2150.2,4025.1,4379.2,539.74,1306.64,6918.98,156.92,2782.04,7254,11790.06,455.88,602.8,723,962.03,8475.32,257.22,3384.6
05/15/2012,111.22,783.92,214.47,43.421,146.24,424.31,1982.73,645.96,1714.59,37.377,2134.46,20919.69,1269,445.63,807.0625,77.87,1785.3125,51.13,163.0625,40.58,810.625,292.4,2135.6,3995.9,4302.8,535.49,1301,6840.35,162.24,2774.78,7213,11743.48,458.01,596,718.68,959.49,8571.23,254.99,3365.7
05/16/2012,109.65,783.07,211.94,45.433,144.44,419.55,1956.54,638.4,1697.64,36.2,2094.68,20929.55,1296,444.63,837.8125,75.72,1874.0625,50.1,166.6875,41.1,815.75,282.5,2141.6,3980.8,4242.7,536.66,1295.37,6836.61,165.28,2752.45,7084,11714.6,456.07,585.7,711.66,951.18,8422.35,245.42,3275.9
05/17/2012,107.34,772.11,208.41,45.196,144.05,419.67,2005.37,651.15,1722.77,37.297,2096.34,21162.44,1285,449.88,844.5625,75.4,1929.8125,50.39,167.1875,41.34,824.9375,283.1,2115.7,3936.5,4193.9,534.14,1274.7,6758.6,166.44,2695.82,7165,11563.75,456.07,593.6,711.66,925.46,8412.93,246.37,3276.7
05/18/2012,106.89,762.84,206.93,47.715,142.29,418.4,2027.11,648.74,1729.76,38.222,2090.27,20708.98,1304,447.51,858.75,76.72,2039.8125,49.99,167.875,40.6,806,288.5,2113.5,3874.3,4269.8,530.88,1264.37,6711.58,162.52,2656.46,6962,11490.67,441.43,577.7,686.34,913.16,8473.93,238.55,3196.3
05/21/2012,108.51,765.58,209.13,45.467,143.93,422.44,2023.04,656.51,1732.37,37.698,2102.7,21150.12,1294,437.52,855.375,76.26,2065.5,50.58,168.875,40.46,810.3125,287.7,2129.2,3911.5,4238.8,530.88,1288.73,6778.37,161.97,2737.35,6971,11635.89,449.34,576.9,703.58,936.44,8487.93,240.65,3207.4
05/22/2012,108.12,770.85,209.14,46.938,142.4,420.64,2007.53,661.49,1728.7,37.509,2109.88,20797.7,1271,435.89,806.6875,73.31,2011.1875,50.13,164.6875,39.43,792.9375,283.5,2171.2,3977.8,4318.5,540.68,1287.99,6885.23,157.5,2728.45,7060,11622.77,457.5,583.7,720.48,937.36,8393.31,243.86,3257
05/23/2012,105.4,757.78,205.49,47.276,139.39,409.66,1971.67,635.4,1676.19,36.63,2072.31,20616.56,1249,416.91,815.5,70.35,1952.5,48.59,160.5,39,781.625,286.4,2115.7,3882.9,4172.2,547.55,1288.73,6721.2,157.81,2734.11,6922,11613.41,440.83,575.3,701.43,943.66,8346.31,242.01,3202.1
05/24/2012,106.33,759.47,206.23,45.805,140.53,413.58,1983.37,631.6,1686.03,37.479,2080.32,21039.22,1239,416.91,781.6875,72.74,1945.1875,49.09,150.625,39.09,789.375,287.9,2140.6,3946.9,4242.1,548.05,1295.37,6761.81,159.76,2729.8,6922,11678.05,444.83,574.5,710.05,950.37,8512.47,241.76,3190.2
05/25/2012,106.73,761.57,206.76,44.418,140.85,415.93,1997.87,634.07,1690.89,37.784,2106.56,20977.6,1241,419.16,781.6875,72.42,1995.0625,49.79,146.3125,39.15,792.8125,289.2,2145.9,3935.4,4237.4,546.54,1287.99,6784.78,159.17,2716.05,6938,11578.74,445.26,574.5,707.53,944.68,8518.95,243.16,3173.5
05/28/2012,107.03,763.47,206.76,44.418,140.85,415.93,1997.87,634.07,1690.89,37.784,2107.94,20911.06,1243,419.16,781.6875,72.42,1995.0625,49.79,146.3125,39.15,792.8125,289.2,2144.1,3937.2,4139.2,545.12,1287.99,6762.87,159.17,2716.05,6962,11578.74,445.26,574.9,708.24,944.68,8608.47,243.16,3201.3
05/29/2012,106.62,764.31,205.32,42.129,140.76,417.62,1972.18,649.28,1693.13,36.992,2115.68,20352.86,1240,413.16,760.125,71.62,1926.875,49.84,138.5,38.88,795.5625,291.8,2172.3,3970,4041.7,551.23,1306.2,6845.16,160.42,2754.33,7003,11722.09,447.96,578.5,720.1,959.32,8616.16,247.37,3230.7
05/30/2012,103.43,740.49,200.25,40.985,136.2,408.93,1990.87,649.76,1661.57,37.25,2089.16,20042.34,1224,410.66,756.0625,69.76,1918.0625,49.36,133.6875,38.7,787.8125,283,2131,3902.6,3937.5,540.18,1281.59,6719.06,159.41,2723.33,6962,11533.77,439.66,575.3,709.14,936.95,8520.3,245.82,3218
05/31/2012,101.79,730.8,197.32,41.151,134.21,405.98,1988.96,657.69,1680.84,36.952,2063.75,19956.08,1241,401.18,750.3125,70.39,1888.6875,48.88,138.625,38.61,768.75,281,2128.8,3903,3918.4,546.37,1282.08,6672.04,153.42,2716.05,6906,11535.64,434.58,570.9,699.97,936.75,8497.07,245.02,3207.7
06/01/2012,98.32,710.77,191.75,39.592,129.13,399.71,2062.59,657.8,1699.51,37.956,2085.02,19797.12,1227,393.55,745.25,67.47,1796.3125,48.27,140.75,37.98,771.1875,280.1,2082.9,3876.6,3930.3,539,1247.39,6484.49,153.42,2641.63,6817,11271.42,426.94,562.9,687.03,906.96,8331.6,245.12,3204.5
06/04/2012,98.72,706.98,191.69,40.919,130.22,398.92,2052.16,657.69,1692.66,37.285,2085.02,19797.12,1227,395.89,767.5,67.42,1839.75,47.99,142,37.65,768.75,282.4,2089,3876.6,4041,537.83,1246.4,6393.66,154.04,2656.46,6703,11232.07,421.05,554.2,680.74,898.83,8354.06,238.25,3145.6
06/05/2012,98.71,711.19,192.04,41.4,130.69,396.75,2055.98,664.01,1708.38,37.817,2085.02,19797.12,1227,390.11,766.875,65.8,1795.5625,48.18,142.6875,37.81,774.1875,279.7,2108.5,3876.6,4044.3,544.11,1258.46,6380.3,155.56,2677.76,6809,11291.1,424.07,565.7,685.22,914.99,8367.57,241.46,3191
06/06/2012,100.48,725.74,194.84,41.035,131.86,407.61,2077.97,677.94,1742.3,39.259,2069.55,19789.73,1275,389,792.1875,68.75,1820.5,48.93,145.3125,39,795.25,284.3,2161.6,3976.3,4149.1,550.81,1288.48,6524.03,161.23,2743.82,6898,11567.5,436.64,572.1,685.22,934.61,8597.84,241.46,3198.1
06/07/2012,99.83,720.26,194.42,38.597,131.55,406.58,2019.23,670.38,1708.85,37.982,2103.73,20397.58,1278,389.98,802.6875,72.69,1873.875,50.06,148.125,38.55,819.1875,283.5,2171.6,4016.9,4156.4,550.48,1289.47,6563.57,165.47,2729.26,6971,11623.71,440.39,579.7,705.7,932.28,8683.63,248.07,3243.5
06/08/2012,99.5,709.51,194.57,38.878,130.41,396.27,2023.55,655.65,1690.29,37.905,2057.97,20803.64,1286,387.52,808.0625,71.71,1845.4375,49.13,149.75,38.92,818.1875,286.6,2163,4007.9,4234.2,544.11,1301.28,6549.15,167.14,2757.84,6825,11714.6,438.45,570.1,701.75,938.88,8739.47,246.42,3206.9
06/11/2012,98.07,713.3,191.97,37.535,128.26,403.26,2030.42,669.74,1719.02,38.102,2081.68,21266.3,1279,385.8,799.9375,71.75,1846.125,49.41,145.8125,39.33,817.375,286.1,2159.8,4004.2,4205.8,539.17,1279.87,6562.5,166.44,2707.15,6971,11533.77,435.69,580.5,706.95,917.64,8733.71,251.23,3235.5
06/12/2012,97.31,713.3,190.82,37.933,129.22,402.36,2052.03,668.78,1725.05,38.549,2070.1,21111.26,1300,382.47,789.125,70.77,1807.6875,49.39,146.0625,39,823.25,283.1,2162.7,4038.8,4215,546.54,1299.31,6594.03,168.39,2744.9,6906,11724.9,438.19,576.1,709.28,931.36,8859.43,248.83,3217.2
06/13/2012,97.06,713.73,190.17,37.087,128.14,402.84,2059.15,667.76,1739.82,38.54,2072.86,20871.31,1311,379.64,800.625,72.28,1806.25,48.78,151,38.41,807.875,278.8,2150.6,4044.8,4266.5,546.79,1288.24,6558.23,164.11,2720.63,6954,11645.26,431.88,578.9,701.91,915.91,8852.97,249.88,3202.9
06/14/2012,97.51,711.82,191.4,42.146,130.15,404.65,2059.41,680.19,1764.29,37.829,2087.19,20445.57,1320,371.89,809.5625,73.36,1826.1875,47.7,150.25,38.08,799.6875,276.3,2152.7,4042.5,4329.1,547.71,1305.46,6562.5,162.83,2734.11,6938,11811.1,432.75,579.3,697.78,924.35,8739.56,250.53,3184.6
06/15/2012,97.95,717.32,192.73,41.698,130.32,408.15,2070.22,675.36,1763.7,38.272,2100.42,20707.66,1310,374.23,792.0625,73.97,1784.875,48.13,148.3125,39.05,795.6875,272.2,2190.8,4057.4,4337.5,549.39,1316.54,6659.22,161.47,2765.39,6930,11908.54,443.74,577.7,701.31,931.77,8894.02,249.58,3191.8
06/18/2012,96.48,708.86,190.54,44.252,129.19,409.59,2068.82,678.31,1759.68,38.181,2071.2,20456.64,1279,372.99,834.8125,75,1846.875,48.44,151,39.02,803.5,266.5,2182.6,4054.8,4216.9,552.24,1319.98,6676.85,163.91,2790.74,7068,11886.06,441.42,590.4,703.64,941.02,8743.35,254.69,3257.8
06/19/2012,96.29,712.03,191.59,42.693,130.35,414.23,2063.99,674.29,1755.54,37.778,2092.98,20996.82,1288,390.97,882.25,77.28,1905.25,50.12,154.875,40.58,833.375,273.1,2216.8,4128.5,4322.5,561.7,1329.33,6801.35,169.11,2817.7,7003,11957.26,448.84,586.5,717.99,948.64,8825.78,254.59,3253.8
06/20/2012,93.38,708.43,187.98,42.378,125.87,408.81,2054.58,663.69,1739.35,37.804,2056.04,21134.64,1263,375.21,884.1875,74.87,1945.125,50.49,152.875,40.93,842.625,274.1,2224.3,4150.8,4399.7,560.61,1329.58,6832.87,169.67,2822.82,7076,11958.2,452.93,595.2,729.28,949.05,8847.04,255.24,3255.4
06/21/2012,89.98,691.29,183.51,43.423,120.82,398.04,1990.62,651.96,1706.37,35.741,2008.63,20211.78,1261,390.97,855.4375,70.18,1932.3125,49.49,151.5,40.58,834.4375,270.6,2215.7,4117.3,4401.7,544.11,1297.59,6791.73,169.91,2752.18,7141,11713.66,444.15,601.2,725.87,921.6,8934.81,253.39,3228.4
06/22/2012,91.64,683.46,184.16,44.252,123.25,399.06,1992.4,650.51,1697.03,35.507,1982.44,20372.97,1247,383.83,857,72.32,1957.9375,49.34,153.5,38.55,836.1875,274.9,2199.7,4067.8,4457.8,546.63,1305.95,6690.74,167.91,2775.64,7108,11775.5,435.85,597.6,725.87,925.36,8900.39,245.62,3182.2
